"","genes","logFC","logCPM","F","PValue","FDR"
"30895","Dpysl2",0.3167318,1.732931,0.8772099,0.3709738,0.8462069
"12940","Ppard",0.2020019,2.992739,0.876915,0.371051,0.8462069
"5212","Pdap1",-0.1623434,5.787796,0.8768481,0.3710685,0.8462069
"28599","Gpr180",-0.135754,4.727545,0.8768416,0.3710702,0.8462069
"19214","Mcc",0.2972178,5.961892,0.8764924,0.3711616,0.8462069
"4069","Abi2",0.2381488,2.78389,0.8758114,0.37134,0.8462069
"23031","Ndufb10",0.1751039,6.965058,0.8758099,0.3713404,0.8462069
"29307","Pou2f2",0.2930117,1.628007,0.8754853,0.3714255,0.8462069
"21622","Zbed6",-0.1515651,6.636057,0.8752407,0.3714896,0.8462069
"25551","Inip",-0.179617,2.324828,0.874919,0.371574,0.8462069
"1861","Cdt1",-0.3026279,1.470025,0.8747601,0.3716157,0.8462069
"33912","H2-Ab1",0.3342665,4.575354,0.8746761,0.3716377,0.8462069
"29801","Abca6",0.2363687,7.649726,0.8745953,0.3716589,0.8462069
"10587","Sec23ip",0.1338901,4.423758,0.8725755,0.3721895,0.8469636
"15226","Msrb2",-0.1519741,3.353819,0.8725679,0.3721915,0.8469636
"16987","Gca",0.208097,2.276532,0.872351,0.3722485,0.8469636
"9784","mt-Nd6",0.2985694,11.18492,0.8722542,0.372274,0.8469636
"834","Ccdc14",-0.4015529,0.4383644,0.8720135,0.3723373,0.8469636
"23931","Ppm1g",0.1570314,5.330167,0.871164,0.3725609,0.8471394
"5259","Mrps16",-0.2149607,4.716224,0.8711537,0.3725637,0.8471394
"29804","Uckl1os",0.4237337,0.2111053,0.8709311,0.3726223,0.8471394
"31897","Tbk1",0.1290272,5.012012,0.8703192,0.3727835,0.847295
"1484","Gbp5",-0.4926657,1.84233,0.8701461,0.3728292,0.847295
"30653","Nr1h4",0.204218,6.934988,0.8697684,0.3729288,0.8473075
"33427","Pla2g12a",0.1597978,4.82299,0.8691867,0.3730823,0.8473075
"11737","Insc",0.1920372,3.908553,0.8684939,0.3732652,0.8473075
"16303","Commd4",-0.141926,4.247387,0.8684289,0.3732824,0.8473075
"13070","Ccdc6",0.1854359,4.74077,0.8679667,0.3734045,0.8473075
"4512","2900076A07Rik",-0.2018827,2.124732,0.8679555,0.3734074,0.8473075
"13052","Ptpmt1",0.2426875,4.248535,0.8678705,0.3734299,0.8473075
"26189","2210018M11Rik",0.2201963,3.243195,0.8675641,0.3735109,0.8473075
"32253","Bambi",-0.2787037,1.874344,0.8673537,0.3735665,0.8473075
"3791","Chst2",0.2688497,1.519671,0.8670951,0.3736349,0.8473075
"25055","Ubqln4",0.1685704,5.049393,0.8667755,0.3737195,0.8473075
"1575","Cyb5r3",0.2301545,7.744733,0.8667248,0.3737329,0.8473075
"28402","Mettl23",-0.2954739,4.413501,0.8667178,0.3737347,0.8473075
"22978","RP23-190F21.2",0.4696211,0.3472977,0.8664075,0.3738169,0.8473367
"24269","Pla2r1",0.2748817,1.975899,0.8656235,0.3740245,0.8476503
"23103","Zfp335",0.2162829,3.48434,0.8649542,0.3742019,0.8478102
"31480","Itga8",0.2874398,2.256667,0.8640436,0.3744435,0.8478102
"1473","Rsl24d1",0.2104827,3.861596,0.8638714,0.3744892,0.8478102
"18553","Zfp763",-0.4224489,1.980023,0.8638619,0.3744917,0.8478102
"23649","Irf3",-0.1497599,5.530145,0.8630712,0.3747017,0.8478102
"3329","Gm17066",-0.4467612,2.435848,0.8630634,0.3747037,0.8478102
"3565","Rev1",-0.1865018,2.901932,0.8630187,0.3747156,0.8478102
"14216","Eif3d",0.1361025,4.756428,0.8626929,0.3748022,0.8478102
"34427","Eps15",0.1988875,5.815911,0.8626558,0.3748121,0.8478102
"4383","Zfp820",-0.419847,2.086614,0.8621199,0.3749545,0.8478102
"2545","Ncln",0.1981002,5.933315,0.8618968,0.3750139,0.8478102
"31686","BC004004",0.1516541,6.500741,0.8618891,0.3750159,0.8478102
"27879","Tab1",0.2520256,2.668544,0.8617645,0.3750491,0.8478102
"22289","Plbd2",0.1995688,6.014422,0.861061,0.3752363,0.8478102
"6925","5530601H04Rik",-0.1701024,2.463694,0.86075,0.3753192,0.8478102
"2730","Sec62",0.1366499,6.943192,0.8603383,0.3754288,0.8478102
"525","Capn1",-0.2256043,3.847588,0.8603005,0.3754389,0.8478102
"35095","Prkcb",0.3140197,1.33565,0.8599387,0.3755354,0.8478102
"439","Nadk2",-0.1830776,7.743979,0.8593671,0.3756878,0.8478102
"8115","BC003965",-0.1723844,4.747316,0.8591908,0.3757348,0.8478102
"34464","Dclk3",-0.4867776,1.841555,0.8590588,0.37577,0.8478102
"29424","Pspc1",0.3682693,2.857233,0.8585223,0.3759132,0.8478102
"10307","Anp32e",0.1503953,4.779403,0.858508,0.3759171,0.8478102
"1964","Aqr",0.2271505,4.096376,0.858417,0.3759414,0.8478102
"31552","Trmt5",-0.2184987,2.351258,0.8582364,0.3759896,0.8478102
"2407","4930516B21Rik",-0.3935838,0.351254,0.8582211,0.3759937,0.8478102
"28894","Mrpl28",-0.1959965,5.15575,0.8581234,0.3760198,0.8478102
"30574","Zfp72",0.3485755,0.860783,0.8574204,0.3762076,0.8478102
"1920","Fpr1",-0.3434663,1.552689,0.8569191,0.3763417,0.8478102
"13832","Cldn5",0.2162579,2.895481,0.8568543,0.376359,0.8478102
"20938","Hspa5",-0.3738717,9.059904,0.8568296,0.3763656,0.8478102
"20055","Bysl",0.1862878,3.682449,0.856731,0.376392,0.8478102
"23768","Golga7",-0.1989293,6.170198,0.8562754,0.3765139,0.8478102
"29230","Wwox",-0.1888615,2.470612,0.8561547,0.3765462,0.8478102
"31460","Reg3b",-1.152226,1.366718,0.8560805,0.3765661,0.8478102
"24344","Golt1b",0.2960085,2.277439,0.855885,0.3766184,0.8478102
"29249","Slc10a5",0.1586908,5.420099,0.8553669,0.3767572,0.8478102
"13484","Sms",-0.2091382,2.328846,0.8553352,0.3767657,0.8478102
"3478","C1qbp",0.1450921,5.994274,0.8542066,0.3770683,0.8478102
"24818","Nrep",0.2299141,2.821541,0.8540489,0.3771106,0.8478102
"13192","Pitpnm1",0.2346194,3.030494,0.8536296,0.3772231,0.8478102
"7855","Fam133b",0.1857863,2.993232,0.8535962,0.3772321,0.8478102
"25874","Gskip",-0.2926707,3.666446,0.8535742,0.377238,0.8478102
"30757","Traf4",-0.1484153,5.228773,0.8535635,0.3772408,0.8478102
"20325","Cggbp1",-0.1880401,5.810717,0.8531953,0.3773397,0.8478102
"7327","Slc35a2",-0.1781285,3.486301,0.853163,0.3773484,0.8478102
"17746","Rxrb",0.1147845,5.358823,0.8527983,0.3774463,0.8478102
"24096","Herc3",-0.2448484,2.382416,0.8522104,0.3776044,0.8478102
"31053","Amfr",0.1482771,8.476411,0.8521099,0.3776314,0.8478102
"20445","Was",-0.4168585,1.077126,0.8518122,0.3777114,0.8478102
"7288","Brf2",0.2184602,2.358112,0.8515827,0.3777731,0.8478102
"22468","Tbxas1",0.3554329,1.4099,0.8512632,0.3778591,0.8478102
"1875","Ap1m1",0.1509048,4.724004,0.8512401,0.3778653,0.8478102
"28029","Dusp28",0.2416456,3.561504,0.8509764,0.3779363,0.8478102
"22826","2900005J15Rik",0.2832228,2.588908,0.8506935,0.3780125,0.8478102
"15654","Coq10a",-0.1247602,4.39372,0.8506151,0.3780336,0.8478102
"5975","Nop14",0.187126,3.717929,0.8505772,0.3780438,0.8478102
"24039","Gas7",-0.3489633,2.087092,0.8503062,0.3781168,0.8478185
"16300","Gnai3",-0.1486234,6.368766,0.8497199,0.3782748,0.8480175
"26265","Chka",0.2434119,6.035544,0.8487583,0.3785342,0.8484435
"27868","Dimt1",0.2818881,1.961048,0.8478157,0.3787887,0.8488585
"31156","Zfp935",-0.2146824,1.361734,0.8474238,0.3788946,0.8488963
"7797","Slc40a1",-0.2074699,7.171732,0.8472398,0.3789443,0.8488963
"15716","Cep192",-0.2397405,1.759694,0.8467182,0.3790853,0.8490568
"12611","Trmt10b",-0.2125061,1.911147,0.8457681,0.3793425,0.8491808
"22279","Nde1",-0.1403919,4.285577,0.8456581,0.3793722,0.8491808
"25291","Lrrc28",0.1896323,4.267321,0.8455328,0.3794062,0.8491808
"24152","Mettl18",-0.3077119,1.318512,0.8454388,0.3794316,0.8491808
"4902","Irak4",-0.1548303,3.464783,0.8450045,0.3795493,0.8491808
"17985","Ppp2cb",0.1277486,5.015794,0.8449759,0.379557,0.8491808
"29302","Igsf6",0.3884499,2.372996,0.8445653,0.3796683,0.8492373
"472","Ocln",-0.1996393,4.318172,0.8440241,0.3798151,0.8492373
"14313","Adam9",0.1369031,5.946748,0.8439684,0.3798302,0.8492373
"7195","Slc25a40",-0.1800311,2.193696,0.8435165,0.3799528,0.8492373
"21532","Skil",0.2300397,4.803774,0.8433805,0.3799898,0.8492373
"17024","Mctp2",0.1459881,3.697794,0.8433189,0.3800065,0.8492373
"3444","Midn",-0.1774351,5.682532,0.8430921,0.3800681,0.8492373
"10797","Sgcb",-0.2908338,1.834126,0.8424978,0.3802295,0.849443
"20909","Gm17586",-0.1811044,2.383494,0.8421156,0.3803334,0.8495199
"3117","Oser1",0.1659281,3.952276,0.8414196,0.3805226,0.8495695
"31114","Apba3",0.1562987,5.286695,0.841284,0.3805595,0.8495695
"34379","Rnpepl1",0.2654364,5.980353,0.8412117,0.3805792,0.8495695
"2737","Heatr6",0.1966473,3.950815,0.8410132,0.3806332,0.8495695
"12355","Utp20",0.2116262,4.001126,0.8405298,0.3807648,0.8497083
"1370","Mapk8ip1",0.4140765,1.184063,0.8397935,0.3809654,0.8498033
"10704","Mapk14",0.1550054,6.462205,0.8386419,0.3812795,0.8498033
"26648","Xrcc4",0.2332686,2.610103,0.8384165,0.381341,0.8498033
"21536","Zfp639",-0.1701359,3.699361,0.8380088,0.3814523,0.8498033
"27836","Gng2",0.4708381,1.844852,0.8375344,0.3815819,0.8498033
"25531","Zfp113",0.1716487,3.392334,0.8374872,0.3815948,0.8498033
"18422","Asgr2",-0.2637351,7.046957,0.8372346,0.3816638,0.8498033
"22290","Ung",-0.2427569,3.216033,0.8372136,0.3816696,0.8498033
"13998","Smarca5",0.1243735,5.34577,0.837213,0.3816697,0.8498033
"8837","Mrps7",-0.1675331,6.040929,0.837094,0.3817022,0.8498033
"28154","Tex261",0.1155938,6.247127,0.8368991,0.3817555,0.8498033
"8781","Snrpd2",-0.2404986,5.144315,0.8368862,0.3817591,0.8498033
"28159","Uba52",-0.3562475,2.031087,0.8361402,0.3819631,0.8498033
"29124","Arhgap6",0.2379087,1.45757,0.8359821,0.3820064,0.8498033
"13612","Ttc37",0.1720165,3.688563,0.8356618,0.382094,0.8498033
"25779","Herc2",-0.1677171,5.508215,0.835521,0.3821326,0.8498033
"4376","Dgcr14",-0.171013,2.852463,0.8354851,0.3821424,0.8498033
"28854","Socs4",-0.168848,4.757094,0.8354708,0.3821463,0.8498033
"4496","F5",0.3298281,8.660212,0.8350785,0.3822538,0.8498033
"14015","Mbd1",0.1550717,4.941915,0.8350763,0.3822544,0.8498033
"28226","Ifngr1",0.2061198,4.154561,0.8346334,0.3823758,0.8498033
"31432","Ndufaf4",0.3319432,5.22851,0.8343181,0.3824622,0.8498033
"5645","Baz2b",0.1457485,4.382828,0.834291,0.3824696,0.8498033
"23874","Cmc2",-0.2083128,3.010269,0.8341172,0.3825173,0.8498033
"17807","Slc22a23",0.3295003,6.161507,0.8332345,0.3827595,0.8498033
"10836","Pcdh17",0.3968553,1.092107,0.8330023,0.3828232,0.8498033
"15046","Zfp664",0.1291277,4.942243,0.8327401,0.3828953,0.8498033
"14156","Mpp7",0.3021746,2.31096,0.8323234,0.3830097,0.8498033
"8765","1700037H04Rik",-0.2541723,2.401651,0.8321134,0.3830674,0.8498033
"7807","Nin",0.2070305,2.364957,0.8319828,0.3831033,0.8498033
"6775","Fam122b",-0.1997416,1.298692,0.8319701,0.3831069,0.8498033
"4528","Sphk2",0.1878181,6.303179,0.831414,0.3832598,0.8498033
"8098","Dyrk2",0.139438,5.125331,0.8312849,0.3832953,0.8498033
"21937","Gpr135",0.3584006,0.4119978,0.8312332,0.3833095,0.8498033
"3079","Hmox2",-0.1440786,5.294013,0.8311007,0.383346,0.8498033
"29059","Kdm3a",-0.1375783,4.176435,0.8309895,0.3833766,0.8498033
"12216","5031425E22Rik",-0.1704126,4.328168,0.8308745,0.3834082,0.8498033
"18664","43723",-0.3779315,7.766946,0.8307367,0.3834462,0.8498033
"9355","Elmo1",0.3281351,0.8612421,0.8300852,0.3836255,0.8499141
"32886","Armc7",0.2158251,1.862842,0.8297905,0.3837068,0.8499141
"26944","Ythdc1",0.1244113,5.466855,0.8297849,0.3837083,0.8499141
"954","Gm9800",-0.2050505,2.162217,0.8295468,0.3837739,0.8499141
"33801","Hsf2",0.2372574,4.630492,0.8287986,0.3839802,0.8499448
"20556","Ranbp6",-0.1603497,4.068492,0.8282475,0.3841323,0.8499448
"1174","1110057K04Rik",0.2420881,5.143209,0.8282226,0.3841392,0.8499448
"31620","Cpsf2",0.1570158,4.472397,0.8281024,0.3841724,0.8499448
"1276","Fam3c",0.1538343,4.695389,0.8277091,0.384281,0.8499448
"21798","Adc",-0.33013,0.5174899,0.8273696,0.3843748,0.8499448
"26871","Trmt11",0.2105055,2.539803,0.8273665,0.3843756,0.8499448
"16201","Clec1a",0.457692,1.404898,0.8272894,0.3843969,0.8499448
"24792","Lrrc59",0.1821272,6.17704,0.8272318,0.3844129,0.8499448
"17969","Cnp",-0.1810229,3.184395,0.8268537,0.3845174,0.8499751
"26043","Tsga10",-0.3052094,0.5718328,0.826532,0.3846063,0.8499751
"31564","Shfm1",-0.1975184,5.574588,0.8264286,0.3846349,0.8499751
"7765","Gm8995",-0.3606377,2.360387,0.826113,0.3847222,0.8500146
"23179","Ercc5",0.1481069,4.199663,0.825425,0.3849127,0.8502819
"25834","Nol9",0.1203456,4.184003,0.8245559,0.3851535,0.8506602
"8774","Catsperd",0.5817357,0.3052939,0.8234685,0.385455,0.8509361
"22742","Cxcl9",0.4311665,2.675782,0.8233753,0.3854809,0.8509361
"3462","Tbck",0.2358015,2.491389,0.8233535,0.385487,0.8509361
"26958","Kctd6",-0.1883546,3.242439,0.822648,0.3856829,0.851215
"34497","Prkacb",0.1565057,5.699338,0.8222453,0.3857947,0.8513084
"10190","Bin2",-0.3178541,1.612607,0.8219742,0.3858701,0.8513211
"14482","Pfdn2",-0.1395575,4.796115,0.8212149,0.3860813,0.8515033
"12086","Scp2",0.2552118,12.12019,0.8211769,0.3860918,0.8515033
"22002","Gm11585",-0.3756697,0.2749368,0.8207477,0.3862113,0.8515351
"12494","Zfp810",0.3981368,3.098729,0.820625,0.3862454,0.8515351
"6348","Cdon",0.3572551,0.505665,0.8202756,0.3863427,0.8515962
"23607","Slc28a2",-0.3536282,0.6733877,0.8199545,0.3864322,0.85164
"9353","Elk3",0.1445574,3.258578,0.8192571,0.3866266,0.8517357
"20566","Ndufs3",0.1119201,6.777417,0.8189624,0.3867087,0.8517357
"33770","Psma3",-0.1708581,7.130434,0.8187232,0.3867755,0.8517357
"25846","Hmga1",0.1793007,4.322357,0.8183113,0.3868904,0.8517357
"14867","Gamt",-0.316002,6.355725,0.8181994,0.3869216,0.8517357
"13583","Pde4b",0.1866548,3.273023,0.8180719,0.3869572,0.8517357
"19072","Ndufa12",0.1853768,5.788172,0.8180324,0.3869683,0.8517357
"26613","4930430F08Rik",-0.2955913,1.58735,0.8178027,0.3870324,0.8517357
"17006","Rbm12",-0.1599268,2.527857,0.8175489,0.3871033,0.8517386
"22286","Rb1cc1",0.1872144,5.720292,0.8167604,0.3873236,0.8520558
"1440","Bola3",0.1448279,5.532945,0.8158905,0.387567,0.8520558
"15878","Pde3a",0.3643559,1.516459,0.8156052,0.3876469,0.8520558
"2129","Rnf144b",-0.2717244,5.653874,0.8154028,0.3877035,0.8520558
"4490","Blzf1",0.1415305,3.566784,0.8152911,0.3877348,0.8520558
"2038","Zfp869",0.1440451,3.707234,0.8151573,0.3877723,0.8520558
"8239","Cbr4",-0.1417369,4.7608,0.8151305,0.3877798,0.8520558
"16557","Camsap3",-0.2307114,3.547232,0.8150425,0.3878045,0.8520558
"12913","Sfxn2",0.1400914,5.865546,0.8138222,0.3881465,0.8521068
"7229","Mesdc2",-0.1178035,4.567249,0.8137403,0.3881695,0.8521068
"22465","Mkrn1",0.1327758,4.648228,0.8137035,0.3881799,0.8521068
"1803","Ggh",-0.3477215,3.636585,0.8136259,0.3882016,0.8521068
"18850","Sdccag8",0.1574045,3.023418,0.8133692,0.3882737,0.8521068
"20018","Snrpd3",-0.1680659,4.896893,0.8133146,0.388289,0.8521068
"28632","Parn",0.1547599,4.308927,0.8129294,0.3883971,0.8521068
"25210","Pi4k2a",-0.1284495,6.191768,0.8129068,0.3884035,0.8521068
"33153","Eif3l",0.1515844,6.044981,0.8122903,0.3885767,0.8521068
"21977","Fnbp4",-0.1587206,5.036933,0.8122714,0.388582,0.8521068
"21317","Auh",-0.1293219,5.447154,0.8121663,0.3886115,0.8521068
"14696","Slain2",0.1150023,5.015134,0.8119824,0.3886632,0.8521068
"23687","2310047M10Rik",-0.1867987,2.212035,0.8111872,0.3888868,0.8523698
"17328","Nfkb2",0.2281529,2.90515,0.8110606,0.3889225,0.8523698
"17809","Ovca2",-0.2590974,1.856328,0.8101154,0.3891886,0.8527217
"34037","Mrpl21",-0.1635715,4.264774,0.8099955,0.3892224,0.8527217
"33156","Unc45a",0.1655204,4.048645,0.8096625,0.3893162,0.8527746
"30665","Scp2-ps2",0.1378903,3.393914,0.8086743,0.3895949,0.8532323
"14781","Hspb11",-0.3077197,1.672967,0.8079104,0.3898105,0.8535518
"16760","Tcf20",-0.1895798,5.567451,0.8070739,0.3900468,0.8539165
"30865","Psma2",-0.2451352,6.609591,0.8068208,0.3901184,0.8539204
"20875","Serpina1b",0.3034922,12.05353,0.8064364,0.3902271,0.8539646
"13915","Rnaseh2a",-0.1447058,4.00643,0.8062559,0.3902782,0.8539646
"21744","D2Wsu81e",-0.2061579,3.038468,0.805736,0.3904253,0.8541339
"20839","Clasp2",0.1519674,3.481635,0.805081,0.3906108,0.8542513
"5663","Ankra2",-0.1892594,3.527759,0.8047868,0.3906942,0.8542513
"30061","Mrps10",-0.16139,5.298022,0.8046173,0.3907422,0.8542513
"25337","Ccdc124",-0.1203973,4.852368,0.8040461,0.3909042,0.8542513
"31070","Glg1",0.294959,5.055182,0.8037767,0.3909806,0.8542513
"15725","Gm4952",0.246173,7.810404,0.8036073,0.3910287,0.8542513
"2081","Iqce",-0.2184519,2.926591,0.8032452,0.3911315,0.8542513
"1182","Gpr160",-0.544184,0.1759764,0.8028387,0.3912469,0.8542513
"21284","Adrm1",0.190495,6.458802,0.8027313,0.3912774,0.8542513
"31381","Oas1b",-0.3748242,1.358163,0.8025519,0.3913284,0.8542513
"33947","Cyp4f16",0.4769284,1.529126,0.8024201,0.3913658,0.8542513
"30552","Fam171a2",0.2730894,0.6955333,0.8021574,0.3914405,0.8542513
"25925","Kcnb1",0.3852903,0.690322,0.8020462,0.3914721,0.8542513
"27126","Plvap",0.1601741,5.278159,0.8018643,0.3915238,0.8542513
"17331","Actr1a",0.1315476,5.643449,0.8017568,0.3915544,0.8542513
"34676","Ecsit",-0.1252921,4.724665,0.801611,0.3915958,0.8542513
"17881","Ulk3",-0.1968371,3.52008,0.801343,0.3916721,0.8542653
"21435","Cldn12",-0.1333743,6.343314,0.8008287,0.3918184,0.8544322
"31791","Piga",-0.2043771,2.854435,0.8003679,0.3919496,0.8545661
"26696","Kbtbd12",-0.4495048,0.3096006,0.7999542,0.3920675,0.8546527
"22024","Ankrd17",0.2069429,5.744696,0.7997383,0.392129,0.8546527
"31721","Prcp",0.3100978,3.109623,0.7991823,0.3922875,0.8547334
"30176","Mybbp1a",0.1958696,5.496544,0.7991185,0.3923057,0.8547334
"10099","Glo1",-0.2551545,8.03646,0.7983443,0.3925267,0.8550625
"29303","Dpp4",-0.1637222,6.502922,0.7977225,0.3927042,0.8552815
"23285","Helz2",0.2894486,7.032792,0.797503,0.3927669,0.8552815
"21848","Mgam",-0.2644804,5.751534,0.79628,0.3931167,0.8558233
"18595","Gm16551",0.3118762,1.704446,0.7961437,0.3931557,0.8558233
"29907","Lmbr1l",-0.1613333,4.349834,0.7953112,0.393394,0.855889
"17466","Psmd14",-0.1599097,5.636653,0.7952161,0.3934213,0.855889
"6134","Irf8",0.3022814,3.005005,0.7948577,0.393524,0.855889
"27720","Ints2",-0.1615647,2.606197,0.7947694,0.3935493,0.855889
"31306","AA474331",-0.1557717,2.779141,0.7947447,0.3935564,0.855889
"23950","Pxmp2",0.1272387,6.046585,0.7945354,0.3936164,0.855889
"4938","Aoc2",0.2598182,1.286728,0.7943296,0.3936754,0.855889
"14484","Rnf114",-0.1315778,6.099384,0.7938851,0.3938029,0.8559199
"30445","Tnfrsf11b",0.2562063,1.498805,0.7937925,0.3938294,0.8559199
"19657","Rab24",-0.147566,5.257442,0.7927876,0.394118,0.8562162
"871","5830473C10Rik",-0.3426909,5.010569,0.7927254,0.3941358,0.8562162
"7204","Eepd1",-0.1640693,3.651602,0.7924558,0.3942133,0.8562162
"28892","Itfg3",0.2102022,5.673929,0.7919757,0.3943513,0.8562162
"18183","Mov10",-0.2976361,4.434932,0.7916077,0.3944572,0.8562162
"1325","2610044O15Rik8",-0.2354592,2.800508,0.7915358,0.3944779,0.8562162
"26499","Hspa4",0.1783472,6.826035,0.7912183,0.3945692,0.8562162
"30466","Dynlt1b",-0.3683115,1.883146,0.7911982,0.394575,0.8562162
"13525","Orc6",-0.2747684,2.093117,0.7911272,0.3945955,0.8562162
"16434","Rad9b",0.2650679,0.9644212,0.7904598,0.3947876,0.8563384
"26395","Serpina3g",-0.2895379,3.121155,0.7904455,0.3947917,0.8563384
"17945","Slc23a2",0.2356341,4.428313,0.789394,0.3950948,0.8567406
"12910","Snap47",-0.2635843,5.74108,0.7893165,0.3951172,0.8567406
"18405","Stam",0.1525009,3.79646,0.7886697,0.3953038,0.8568471
"14325","Fkbp8",-0.142064,7.987839,0.788661,0.3953063,0.8568471
"8640","Sspo",-0.3551897,0.8069679,0.788277,0.3954172,0.8569356
"1573","Zfp212",0.1364032,3.121963,0.7879765,0.395504,0.8569719
"21780","Rlim",0.2056402,5.729263,0.7875667,0.3956224,0.8570749
"1257","Rtn1",0.3739476,0.4301057,0.7873273,0.3956916,0.8570749
"10606","Gm27216",-0.2275709,3.617648,0.7869067,0.3958132,0.8571866
"3105","Lyl1",0.2804306,0.6037191,0.7866083,0.3958995,0.8571935
"25973","Cep350",0.2059902,5.13095,0.7863817,0.395965,0.8571935
"23238","Xrn1",0.1112517,4.638268,0.7860872,0.3960503,0.8571935
"7043","Mtmr9",0.3082044,3.981847,0.7857856,0.3961376,0.8571935
"8270","Plaa",0.1455711,5.839775,0.785552,0.3962053,0.8571935
"33345","Oxnad1",0.1344114,4.275855,0.7852595,0.39629,0.8571935
"34699","Stub1",-0.1221113,4.375957,0.7850577,0.3963485,0.8571935
"11436","Cdca4",-0.2729942,1.991316,0.7849605,0.3963767,0.8571935
"22929","mt-Cytb",0.4057173,13.68838,0.7846811,0.3964577,0.8572171
"16205","Cd22",-0.3759752,0.4673129,0.7836099,0.3967685,0.8574749
"26626","Prkce",0.1870135,3.89743,0.7834588,0.3968124,0.8574749
"32811","Myo1e",-0.2540687,5.266722,0.7832606,0.3968699,0.8574749
"35163","Pde3b",0.1120706,6.552206,0.7830922,0.3969188,0.8574749
"7805","Atl1",-0.2585629,0.8269435,0.7829829,0.3969506,0.8574749
"25574","Ccdc101",-0.1726227,3.300208,0.7824634,0.3971016,0.8574749
"16153","Plet1",0.2424427,0.4524164,0.7823832,0.3971249,0.8574749
"2797","Srp14",-0.2395962,5.284541,0.782275,0.3971563,0.8574749
"16560","Cyp2d40",-0.3631481,6.063446,0.7820837,0.397212,0.8574749
"25660","Scrib",-0.1915925,4.773454,0.7818582,0.3972776,0.8574749
"490","Polr3e",0.1397928,4.024385,0.7816103,0.3973497,0.8574794
"25672","Tnpo3",0.2133436,4.862549,0.7813573,0.3974233,0.857487
"28210","Hace1",-0.1715439,2.319229,0.7806995,0.3976148,0.8576707
"22339","Nelfb",-0.1253029,4.552717,0.7805836,0.3976486,0.8576707
"33951","Pgam5",-0.1933634,1.726942,0.7801812,0.3977659,0.8577725
"33110","S1pr2",-0.217786,2.32319,0.7790048,0.398109,0.8583611
"20562","Slc20a1",0.3165079,5.143343,0.7784159,0.3982809,0.8585805
"25085","Smlr1",0.1345448,4.978365,0.7780435,0.3983897,0.8585974
"11596","Atad2b",0.234429,3.178244,0.7775465,0.3985349,0.8585974
"12136","Atox1",-0.1852003,6.763926,0.7775301,0.3985398,0.8585974
"27726","Snx9",0.2394693,5.212997,0.7770817,0.3986709,0.8585974
"32487","Tmem229b",0.2413378,1.086623,0.7770575,0.398678,0.8585974
"30080","Cask",0.1325365,4.301475,0.776949,0.3987097,0.8585974
"10839","Ankrd11",0.2009147,6.003899,0.7764836,0.3988459,0.8587396
"17144","Tial1",-0.1186721,5.685216,0.7757628,0.399057,0.8588545
"6475","Gpn3",-0.1297179,3.663814,0.7757409,0.3990634,0.8588545
"5658","Csf3r",-0.3327854,1.669949,0.7753784,0.3991696,0.8588545
"12502","Sik2",0.2575006,2.980465,0.775343,0.39918,0.8588545
"29708","Cdc42ep4",-0.1915475,5.597045,0.7750442,0.3992676,0.858892
"20286","Rps6kb2",-0.1386018,4.307846,0.7739495,0.3995887,0.8594318
"12243","Dhx8",0.2454007,3.95046,0.773564,0.3997019,0.8595242
"14977","Luc7l2",-0.1184223,7.439636,0.7728081,0.399924,0.8598507
"6529","Tmem67",-0.2224861,1.309287,0.7722045,0.4001015,0.8600813
"12383","Tapt1",0.1109629,6.002367,0.7712828,0.4003728,0.8602823
"31874","Rras",-0.1494106,4.162534,0.7712396,0.4003855,0.8602823
"4847","Slc30a1",-0.1355184,5.391974,0.7709447,0.4004724,0.8602823
"25596","F7",-0.2466597,6.43328,0.7709317,0.4004762,0.8602823
"32219","Ccdc53",-0.1476132,4.218861,0.7700667,0.4007312,0.8605362
"2243","Dok4",-0.2896926,0.9511244,0.7700534,0.4007351,0.8605362
"1389","Btbd19",0.3477321,1.314947,0.7697766,0.4008167,0.8605605
"16073","Exoc2",0.1598194,3.56338,0.7688106,0.4011019,0.8608161
"24834","Acvr1",-0.1983617,3.316142,0.7683359,0.4012421,0.8608161
"18398","Rfk",0.1699947,5.851405,0.7676534,0.4014438,0.8608161
"13548","Rad1",-0.196357,2.240801,0.7675502,0.4014744,0.8608161
"1738","Cox18",-0.1877419,3.074268,0.7672199,0.4015721,0.8608161
"12125","AU020206",0.3288311,0.6452821,0.767055,0.4016208,0.8608161
"5933","Agpat4",0.4212674,0.7647019,0.7669281,0.4016584,0.8608161
"32204","Tk2",-0.1342073,4.773785,0.7669025,0.401666,0.8608161
"11671","Mavs",0.2445978,6.106051,0.7667504,0.401711,0.8608161
"24094","Ndrg2",-0.2193419,10.31076,0.766603,0.4017546,0.8608161
"913","Clk1",0.1206671,6.318114,0.7665986,0.4017559,0.8608161
